dewpoint_1000_hpa,dewpoint_850_hpa,k_index,showalter_index,dewpoint_500_hpa,lifted_index,convective_available_potential_energy,cross_totals_index,dewpoint_700_hpa,rain
21.0,14.2,30.9,1.01,21.9,-1.25,276.82,19.1,4.0,0
21.9,14.6,34.1,0.93,14.7,-0.93,209.9,19.3,6.8,0
21.9,14.6,34.1,0.93,14.7,-0.93,209.9,19.3,6.8,0
20.8,14.9,25.2,0.53,-9.2,-1.36,308.68,19.8,-1.6,0
20.8,14.9,25.2,0.53,-9.2,-1.36,308.68,19.8,-1.6,0
23.0,11.8,28.1,3.59,14.5,-1.68,408.99,16.3,4.2,0
23.0,11.8,28.1,3.59,14.5,-1.68,408.99,16.3,4.2,0
21.1,12.4,27.9,2.66,32.1,-0.95,52.06,17.5,3.2,0
21.1,12.4,27.9,2.66,32.1,-0.95,52.06,17.5,3.2,0
20.8,12.0,24.5,3.83,27.5,-0.52,118.63,16.5,0.0,0
20.8,12.0,24.5,3.83,27.5,-0.52,118.63,16.5,0.0,0
20.4,12.2,32.1,1.84,14.7,-0.58,40.05,17.9,3.8,0
20.4,12.2,32.1,1.84,14.7,-0.58,40.05,17.9,3.8,1
21.9,15.4,38.5,0.04,-9.4,-1.84,468.31,20.5,8.6,0
21.9,15.4,38.5,0.04,-9.4,-1.84,468.31,20.5,8.6,0
19.4,14.6,32.3,0.63,14.9,0.74,3.96,19.5,4.4,0
19.4,14.6,32.3,0.63,14.9,0.74,3.96,19.5,4.4,1
21.2,14.6,34.3,-0.05,17.3,-1.24,224.77,19.9,5.2,0
21.2,14.6,34.3,-0.05,17.3,-1.24,224.77,19.9,5.2,0
21.0,15.1,34.9,-0.65,16.7,-1.93,283.45,20.8,5.7,0
21.0,15.1,34.9,-0.65,16.7,-1.93,283.45,20.8,5.7,0
22.1,15.0,36.5,0.94,31.3,-0.91,265.48,19.3,8.0,0
22.1,15.0,36.5,0.94,31.3,-0.91,265.48,19.3,8.0,0
16.6,6.6,25.9,7.53,20.3,2.68,0.0,10.9,5.4,0
16.6,6.6,25.9,7.53,20.3,2.68,0.0,10.9,5.4,0
18.2,8.6,26.7,6.37,17.5,3.39,0.0,13.1,5.4,0
18.2,8.6,26.7,6.37,17.5,3.39,0.0,13.1,5.4,0
18.6,8.8,25.5,4.17,16.9,0.46,3.47,14.7,1.6,0
18.6,8.8,25.5,4.17,16.9,0.46,3.47,14.7,1.6,0
22.1,14.2,22.9,-0.78,18.5,-2.72,369.79,20.7,-5.4,0
22.1,14.2,22.9,-0.78,18.5,-2.72,369.79,20.7,-5.4,0
21.4,12.2,23.5,1.44,14.1,-1.02,33.35,18.3,-3.0,0
21.4,12.2,23.5,1.44,14.1,-1.02,33.35,18.3,-3.0,0
21.7,14.1,30.6,1.49,-9.1,-1.19,160.84,19.4,4.6,1
21.7,14.1,30.6,1.49,-9.1,-1.19,160.84,19.4,4.6,0
22.2,14.1,29.0,0.99,-8.4,-2.01,244.3,20.0,1.6,0
22.2,14.1,29.0,0.99,-8.4,-2.01,244.3,20.0,1.6,0
20.8,11.4,30.8,4.07,13.1,1.12,0.0,16.5,6.1,0
20.8,11.4,30.8,4.07,13.1,1.12,0.0,16.5,6.1,0
20.8,15.4,36.7,-0.44,-9.5,-0.74,174.09,20.7,7.2,0
20.8,15.4,36.7,-0.44,-9.5,-0.74,174.09,20.7,7.2,0
21.3,15.7,35.1,0.24,13.7,-0.41,142.19,20.4,6.5,0
21.3,15.7,35.1,0.24,13.7,-0.41,142.19,20.4,6.5,0
20.6,14.6,34.1,0.23,12.3,-0.69,132.66,19.9,5.4,0
20.6,14.6,34.1,0.23,12.3,-0.69,132.66,19.9,5.4,0
21.4,12.2,30.7,2.75,18.3,0.2,5.36,17.5,4.2,1
21.4,12.2,30.7,2.75,18.3,0.2,5.36,17.5,4.2,0
19.0,13.2,35.8,2.34,13.3,2.34,0.0,17.5,7.5,0
19.0,13.2,35.8,2.34,13.3,2.34,0.0,17.5,7.5,0
20.6,15.0,36.8,0.33,12.1,-0.45,66.43,20.1,7.7,0
20.6,15.0,36.8,0.33,12.1,-0.45,66.43,20.1,7.7,0
21.9,11.8,29.1,3.11,12.5,-0.31,25.79,17.3,5.6,0
21.9,11.8,29.1,3.11,12.5,-0.31,25.79,17.3,5.6,0
21.2,14.6,33.5,0.8,-7.2,-0.49,40.49,20.1,6.6,0
21.2,14.6,33.5,0.8,-7.2,-0.49,40.49,20.1,6.6,0
23.0,16.5,31.6,-1.16,-5.3,-2.19,305.37,21.8,3.8,0
23.0,16.5,31.6,-1.16,-5.3,-2.19,305.37,21.8,3.8,0
22.8,15.4,34.9,-0.26,-5.3,-2.23,582.22,20.7,4.8,0
22.8,15.4,34.9,-0.26,-5.3,-2.23,582.22,20.7,4.8,0
21.7,16.1,39.4,-0.75,-5.1,-0.16,76.22,21.2,8.2,0
21.7,16.1,39.4,-0.75,-5.1,-0.16,76.22,21.2,8.2,0
21.6,15.8,39.5,-0.96,-6.6,-1.15,111.56,21.5,9.2,0
21.6,15.8,39.5,-0.96,-6.6,-1.15,111.56,21.5,9.2,0
22.0,14.6,30.1,1.83,16.7,0.05,103.16,18.3,3.0,0
22.0,14.6,30.1,1.83,16.7,0.05,103.16,18.3,3.0,0
21.0,14.1,32.5,1.8,13.3,1.04,2.19,18.4,4.3,0
21.0,14.1,32.5,1.8,13.3,1.04,2.19,18.4,4.3,0
22.4,17.8,41.7,-2.48,-4.5,-0.94,192.77,22.3,8.8,0
22.4,17.8,41.7,-2.48,-4.5,-0.94,192.77,22.3,8.8,0
23.2,15.2,37.5,-0.97,-6.3,-2.38,216.21,21.5,7.6,0
23.2,15.2,37.5,-0.97,-6.3,-2.38,216.21,21.5,7.6,0
21.7,15.7,33.2,-0.34,-9.9,-0.46,17.96,20.6,5.2,0
21.7,15.7,33.2,-0.34,-9.9,-0.46,17.96,20.6,5.2,0
23.0,15.8,32.9,-0.78,-8.5,-2.87,484.4,21.7,4.6,0
23.0,15.8,32.9,-0.78,-8.5,-2.87,484.4,21.7,4.6,0
21.9,15.6,35.9,2.32,-7.9,1.4,4.01,18.5,9.4,0
21.9,15.6,35.9,2.32,-7.9,1.4,4.01,18.5,9.4,0
22.4,15.9,37.7,-0.92,-5.6,-1.59,186.5,21.0,7.7,0
22.7,17.2,31.3,-0.77,17.1,-1.15,301.16,21.3,4.0,0
22.7,17.2,31.3,-0.77,17.1,-1.15,301.16,21.3,4.0,0
15.4,9.4,21.7,4.9,16.9,6.49,0.0,14.3,-2.6,0
15.4,9.4,21.7,4.9,16.9,6.49,0.0,14.3,-2.6,0
19.6,5.8,21.5,8.95,17.9,2.66,0.0,9.7,3.0,0
19.6,5.8,21.5,8.95,17.9,2.66,0.0,9.7,3.0,0
17.6,9.0,24.7,5.64,-7.7,3.59,0.0,13.7,2.8,0
17.6,9.0,24.7,5.64,-7.7,3.59,0.0,13.7,2.8,0
19.0,11.0,25.5,5.24,-9.4,2.43,0.0,15.5,3.6,0
20.0,14.4,32.7,0.6,10.0,0.07,17.94,20.1,5.2,0
20.0,14.4,32.7,0.6,10.0,0.07,17.94,20.1,5.2,0
17.6,13.9,33.3,1.58,-9.1,2.35,0.0,19.2,5.9,0
17.6,13.9,33.3,1.58,-9.1,2.35,0.0,19.2,5.9,0
19.2,10.6,25.1,3.81,12.9,2.08,0.05,15.5,0.6,0
19.2,10.6,25.1,3.81,12.9,2.08,0.05,15.5,0.6,0
19.8,13.0,31.5,0.92,14.5,-1.09,47.02,19.5,4.0,0
19.8,13.0,31.5,0.92,14.5,-1.09,47.02,19.5,4.0,0
19.8,14.1,30.8,1.0,32.1,1.08,6.37,19.2,3.6,0
19.8,14.1,30.8,1.0,32.1,1.08,6.37,19.2,3.6,0
19.0,14.2,19.5,2.69,34.9,2.26,1.15,18.1,-5.8,0
19.0,14.2,19.5,2.69,34.9,2.26,1.15,18.1,-5.8,0
20.0,12.5,15.8,2.28,11.9,0.6,0.08,18.4,10.2,0
20.0,12.5,15.8,2.28,11.9,0.6,0.08,18.4,10.2,0
17.0,12.8,27.7,0.51,20.3,1.1,0.0,20.1,1.0,0
17.0,12.8,27.7,0.51,20.3,1.1,0.0,20.1,1.0,0
19.9,14.3,26.8,0.81,24.3,0.69,18.45,19.6,-0.2,0
19.9,14.3,26.8,0.81,24.3,0.69,18.45,19.6,-0.2,0
17.6,0.8,16.1,10.53,15.5,3.9,0.0,6.3,-0.2,0
17.6,0.8,16.1,10.53,15.5,3.9,0.0,6.3,-0.2,0
18.0,7.8,-9.3,7.41,14.1,4.84,0.0,12.9,27.6,0
18.0,7.8,-9.3,7.41,14.1,4.84,0.0,12.9,27.6,0
16.8,13.6,3.3,1.86,-9.1,4.01,0.0,18.9,21.0,0
16.8,13.6,3.3,1.86,-9.1,4.01,0.0,18.9,21.0,0
17.8,14.0,35.7,0.1,-9.2,1.49,5.65,19.9,6.2,0
17.8,14.0,35.7,0.1,-9.2,1.49,5.65,19.9,6.2,0
21.0,11.6,35.2,1.87,-6.5,-1.38,146.43,18.1,6.9,0
21.0,11.6,35.2,1.87,-6.5,-1.38,146.43,18.1,6.9,0
21.7,15.3,34.3,-0.48,-7.3,-1.43,310.94,21.4,5.7,0
21.7,15.3,34.3,-0.48,-7.3,-1.43,310.94,21.4,5.7,0
19.6,13.9,32.0,0.48,11.1,0.09,64.28,20.0,5.0,1
19.6,13.9,32.0,0.48,11.1,0.09,64.28,20.0,5.0,0
19.6,13.3,30.6,0.45,18.1,-0.87,39.33,20.4,1.6,0
19.6,13.3,30.6,0.45,18.1,-0.87,39.33,20.4,1.6,0
18.6,11.6,0.5,3.59,14.3,2.51,0.0,16.9,24.6,0
18.6,11.6,0.5,3.59,14.3,2.51,0.0,16.9,24.6,0
15.4,-4.2,-9.3,11.79,14.1,5.37,0.0,1.9,20.0,0
17.6,3.4,14.9,7.6,14.1,2.48,0.0,10.5,-3.8,0
17.6,3.4,14.9,7.6,14.1,2.48,0.0,10.5,-3.8,0
20.1,13.9,17.4,0.78,21.1,0.37,38.62,20.0,-9.6,0
20.1,13.9,17.4,0.78,21.1,0.37,38.62,20.0,-9.6,0
20.4,12.5,27.4,2.39,39.1,-0.11,60.31,18.6,1.2,0
20.4,12.5,27.4,2.39,39.1,-0.11,60.31,18.6,1.2,0
18.8,11.8,25.5,2.71,29.9,2.14,0.0,17.7,-1.8,0
18.8,11.8,25.5,2.71,29.9,2.14,0.0,17.7,-1.8,0
18.0,13.6,35.7,1.08,12.9,1.08,7.74,20.5,5.6,0
18.0,13.6,35.7,1.08,12.9,1.08,7.74,20.5,5.6,0
18.0,12.1,28.8,3.77,15.3,3.53,0.0,17.4,2.6,0
18.0,12.1,28.8,3.77,15.3,3.53,0.0,17.4,2.6,0
13.0,7.8,19.1,5.58,14.5,4.74,0.0,15.3,-2.2,0
13.0,7.8,19.1,5.58,14.5,4.74,0.0,15.3,-2.2,0
18.2,12.5,10.0,3.41,41.5,3.53,0.0,18.0,12.4,0
18.2,12.5,10.0,3.41,41.5,3.53,0.0,18.0,12.4,0
16.6,10.8,30.2,3.32,12.7,3.25,0.0,17.5,3.9,0
16.6,10.8,30.2,3.32,12.7,3.25,0.0,17.5,3.9,0
19.2,13.6,36.4,-0.13,12.3,-0.52,9.89,21.3,7.1,0
19.2,13.6,36.4,-0.13,12.3,-0.52,9.89,21.3,7.1,0
18.0,10.6,31.0,2.66,13.1,1.32,0.37,17.7,4.7,0
18.0,10.6,31.0,2.66,13.1,1.32,0.37,17.7,4.7,0
19.4,13.2,36.2,-1.14,-8.5,-1.53,53.94,20.5,5.7,0
19.4,13.2,36.2,-1.14,-8.5,-1.53,53.94,20.5,5.7,0
21.7,13.0,27.5,-0.08,16.5,-3.28,303.13,20.5,1.6,0
21.7,13.0,27.5,-0.08,16.5,-3.28,303.13,20.5,1.6,0
17.6,-2.0,2.5,11.88,15.5,4.4,0.0,3.5,-9.4,0
18.0,-0.8,2.9,9.15,14.5,2.59,0.0,6.7,13.2,0
19.2,-2.4,6.7,10.95,17.5,5.52,0.0,5.1,-6.4,0
19.2,-2.4,6.7,10.95,17.5,5.52,0.0,5.1,-6.4,0
12.4,-4.2,-19.7,11.82,16.7,7.12,0.0,2.5,30.0,0
12.4,-4.2,-19.7,11.82,16.7,7.12,0.0,2.5,30.0,0
16.0,11.4,6.3,3.2,19.5,3.91,0.0,17.9,15.2,0
16.0,11.4,6.3,3.2,19.5,3.91,0.0,17.9,15.2,0
15.6,6.4,27.2,6.75,18.9,4.33,0.0,12.3,2.5,0
15.6,6.4,27.2,6.75,18.9,4.33,0.0,12.3,2.5,0
19.6,12.3,25.8,3.17,36.3,1.35,10.57,17.6,1.2,0
19.6,12.3,25.8,3.17,36.3,1.35,10.57,17.6,1.2,0
17.6,2.6,3.3,7.98,18.1,2.11,0.0,9.7,15.0,0
17.6,2.6,3.3,7.98,18.1,2.11,0.0,9.7,15.0,0
18.4,5.2,-11.1,8.12,38.5,2.88,0.0,10.7,29.0,0
18.4,5.2,-11.1,8.12,38.5,2.88,0.0,10.7,29.0,0
16.2,8.6,9.7,5.48,13.5,4.16,0.0,15.1,12.2,0
16.2,-3.4,16.7,10.79,22.5,4.35,0.0,4.1,2.6,0
13.6,-1.6,15.1,10.25,18.3,5.38,0.0,5.7,1.0,0
13.6,-1.6,15.1,10.25,18.3,5.38,0.0,5.7,1.0,0
15.4,1.6,15.7,9.19,13.5,5.03,0.0,8.1,-0.8,0
15.6,2.6,1.5,7.39,16.3,2.95,0.0,10.9,15.4,0
15.6,2.6,1.5,7.39,16.3,2.95,0.0,10.9,15.4,0
16.4,10.4,-1.1,4.95,14.3,4.77,0.0,16.7,21.4,0
16.4,10.4,-1.1,4.95,14.3,4.77,0.0,16.7,21.4,0
16.2,11.8,5.3,1.06,14.5,1.46,10.29,20.3,19.6,0
16.2,11.8,5.3,1.06,14.5,1.46,10.29,20.3,19.6,0
18.6,11.4,3.7,1.8,15.9,0.44,2.15,19.3,20.4,0
18.6,11.4,3.7,1.8,15.9,0.44,2.15,19.3,20.4,0
17.8,9.6,5.1,3.26,15.9,1.76,0.0,17.5,17.6,0
17.8,9.6,5.1,3.26,15.9,1.76,0.0,17.5,17.6,0
18.2,10.6,11.3,3.2,14.1,2.35,0.0,17.7,14.0,0
17.8,9.8,20.7,2.23,10.7,1.13,0.0,17.9,-5.8,0
17.8,9.8,20.7,2.23,10.7,1.13,0.0,17.9,-5.8,0
18.0,9.2,18.3,2.71,12.5,0.13,30.7,17.1,-7.0,0
18.0,9.2,18.3,2.71,12.5,0.13,30.7,17.1,-7.0,0
21.2,12.4,18.1,0.98,15.3,-1.58,60.2,19.7,-8.0,0
21.2,12.4,18.1,0.98,15.3,-1.58,60.2,19.7,-8.0,0
20.2,12.0,18.5,3.83,16.5,1.77,20.05,16.5,-7.2,0
20.2,12.0,18.5,3.83,16.5,1.77,20.05,16.5,-7.2,0
18.8,8.2,19.9,2.82,17.5,0.45,0.82,15.7,-5.6,0
18.8,8.2,19.9,2.82,17.5,0.45,0.82,15.7,-5.6,0
14.2,8.4,18.9,4.49,17.1,5.89,0.0,14.5,-5.2,0
14.2,8.4,18.9,4.49,17.1,5.89,0.0,14.5,-5.2,0
11.4,4.4,9.1,10.34,17.3,11.77,0.0,8.7,-6.6,0
11.4,4.4,9.1,10.34,17.3,11.77,0.0,8.7,-6.6,0
17.8,6.6,1.5,7.09,16.3,3.44,0.0,11.9,18.4,0
17.8,6.6,1.5,7.09,16.3,3.44,0.0,11.9,18.4,0
17.8,11.4,14.5,3.0,12.7,1.5,0.56,18.1,-9.2,0
17.8,11.4,14.5,3.0,12.7,1.5,0.56,18.1,-9.2,0
16.6,5.4,23.5,5.66,14.7,1.94,0.0,13.1,1.8,0
17.8,12.5,31.0,2.08,16.1,2.39,0.0,18.6,4.0,0
20.5,11.8,26.9,1.64,13.7,-0.92,49.39,19.5,0.6,0
20.5,11.8,26.9,1.64,13.7,-0.92,49.39,19.5,0.6,0
17.6,11.4,9.1,6.13,18.9,4.36,0.0,15.3,10.2,0
17.6,11.4,9.1,6.13,18.9,4.36,0.0,15.3,10.2,0
15.4,10.0,1.1,6.05,18.1,5.74,0.0,15.1,20.8,0
15.4,10.0,1.1,6.05,18.1,5.74,0.0,15.1,20.8,0
18.2,11.8,29.4,4.31,15.3,3.8,0.0,16.1,4.3,0
18.2,11.8,29.4,4.31,15.3,3.8,0.0,16.1,4.3,0
19.2,12.4,24.1,2.96,27.3,2.49,20.62,16.7,-1.0,0
19.2,12.4,24.1,2.96,27.3,2.49,20.62,16.7,-1.0,0
17.4,11.0,25.1,4.11,29.1,3.17,0.0,16.1,0.8,0
17.4,11.0,25.1,4.11,29.1,3.17,0.0,16.1,0.8,0
13.2,12.7,1.2,2.61,19.7,6.11,0.0,18.4,22.0,0
13.2,12.7,1.2,2.61,19.7,6.11,0.0,18.4,22.0,0
13.2,11.6,1.3,0.32,11.0,4.02,0.0,20.7,24.2,0
13.2,11.6,1.3,0.32,11.0,4.02,0.0,20.7,24.2,0
13.8,-9.0,-13.7,14.92,35.3,8.53,0.0,-3.7,20.0,0
13.8,-9.0,-13.7,14.92,35.3,8.53,0.0,-3.7,20.0,0
8.6,-8.0,-15.9,15.43,22.1,12.48,0.0,-2.9,21.8,0
8.6,-8.0,-15.9,15.43,22.1,12.48,0.0,-2.9,21.8,0
10.8,-1.0,14.1,12.66,18.1,10.12,0.0,5.1,2.0,0
10.8,-1.0,14.1,12.66,18.1,10.12,0.0,5.1,2.0,0
16.4,11.2,22.9,1.96,23.5,2.35,0.0,18.7,-2.4,0
16.4,11.2,22.9,1.96,23.5,2.35,0.0,18.7,-2.4,0
15.0,12.2,26.9,1.55,35.5,3.71,0.0,18.7,-0.6,0
15.0,12.2,26.9,1.55,35.5,3.71,0.0,18.7,-0.6,0
11.0,10.2,-4.7,13.39,20.7,8.43,0.0,-3.5,12.2,0
11.0,10.2,-4.7,13.39,20.7,8.43,0.0,-3.5,12.2,0
15.4,-6.0,-2.7,12.84,14.3,6.04,0.0,0.3,13.6,0
15.4,-6.0,-2.7,12.84,14.3,6.04,0.0,0.3,13.6,0
15.4,6.2,5.9,8.99,15.5,6.54,0.0,10.7,10.6,0
15.4,6.2,5.9,8.99,15.5,6.54,0.0,10.7,10.6,0
17.0,13.0,20.5,2.43,15.5,3.0,14.04,18.5,-4.8,0
17.0,13.0,20.5,2.43,15.5,3.0,14.04,18.5,-4.8,0
16.4,13.1,26.2,1.03,14.5,2.4,0.0,19.6,0.0,0
16.4,13.1,26.2,1.03,14.5,2.4,0.0,19.6,0.0,0
15.4,8.4,20.1,3.29,16.3,3.29,0.0,15.7,-4.0,0
15.4,8.4,20.1,3.29,16.3,3.29,0.0,15.7,-4.0,0
14.4,-6.4,-10.7,13.1,20.1,6.98,0.0,0.7,16.0,0
14.4,-6.4,-10.7,13.1,20.1,6.98,0.0,0.7,16.0,0
10.4,1.4,-1.5,13.46,33.7,11.89,0.0,5.1,13.4,0
14.2,2.4,-2.5,10.85,36.7,7.66,0.0,8.1,16.8,0
14.2,2.4,-2.5,10.85,36.7,7.66,0.0,8.1,16.8,0
12.0,7.0,1.1,10.08,42.1,10.39,0.0,11.1,15.2,0
12.0,7.0,1.1,10.08,42.1,10.39,0.0,11.1,15.2,0
15.2,3.8,4.5,10.5,35.9,6.36,0.0,8.7,11.0,0
11.8,1.4,5.5,9.84,23.7,7.54,0.0,8.1,-8.6,0
15.4,7.2,16.9,5.24,19.5,3.67,0.0,14.7,-4.4,0
15.4,7.2,16.9,5.24,19.5,3.67,0.0,14.7,-4.4,0
14.4,5.2,11.7,6.32,42.3,3.44,0.0,12.5,-8.0,0
14.4,5.2,11.7,6.32,42.3,3.44,0.0,12.5,-8.0,0
15.4,8.0,11.7,7.53,43.7,5.94,0.0,12.7,-7.8,0
15.4,8.0,11.7,7.53,43.7,5.94,0.0,12.7,-7.8,0
16.2,8.6,6.9,5.72,26.7,3.89,0.0,14.3,14.2,0
16.6,9.2,3.7,7.86,24.3,6.61,0.0,12.5,14.0,0
16.6,9.2,3.7,7.86,24.3,6.61,0.0,12.5,14.0,0
16.4,10.6,10.1,4.86,27.9,3.99,0.0,15.5,11.8,0
16.4,10.6,10.1,4.86,27.9,3.99,0.0,15.5,11.8,0
15.8,11.4,15.1,3.35,18.3,4.07,0.0,16.7,-8.8,0
15.8,11.4,15.1,3.35,18.3,4.07,0.0,16.7,-8.8,0
18.8,10.4,20.3,4.01,20.5,0.8,12.37,15.9,-4.0,0
18.8,10.4,20.3,4.01,20.5,0.8,12.37,15.9,-4.0,0
19.8,12.6,22.9,-0.22,15.7,-1.29,34.9,20.3,-5.6,0
16.4,8.8,16.9,4.3,26.3,3.89,0.0,15.1,-7.2,0
16.6,13.0,27.5,2.72,34.9,3.29,0.0,17.9,1.4,0
16.6,13.0,27.5,2.72,34.9,3.29,0.0,17.9,1.4,0
18.6,12.0,26.7,2.15,14.7,0.42,4.25,18.7,1.2,0
18.6,12.0,26.7,2.15,14.7,0.42,4.25,18.7,1.2,0
16.6,6.8,26.1,3.2,12.8,0.01,0.0,16.3,0.8,0
16.6,6.8,26.1,3.2,12.8,0.01,0.0,16.3,0.8,0
14.4,8.0,23.5,7.17,41.5,6.19,0.0,12.5,3.6,0
14.4,8.0,23.5,7.17,41.5,6.19,0.0,12.5,3.6,0
17.6,3.6,7.9,10.35,46.7,3.43,0.0,8.3,-6.8,0
17.6,3.6,7.9,10.35,46.7,3.43,0.0,8.3,-6.8,0
16.4,4.6,4.3,7.28,10.0,3.18,0.0,11.7,14.0,0
16.4,4.6,4.3,7.28,10.0,3.18,0.0,11.7,14.0,0
16.4,2.0,20.9,8.31,17.9,2.53,0.0,8.9,2.6,0
16.4,2.0,20.9,8.31,17.9,2.53,0.0,8.9,2.6,0
20.2,12.7,27.0,1.81,20.5,-1.45,243.73,19.2,1.6,0
20.2,12.7,27.0,1.81,20.5,-1.45,243.73,19.2,1.6,0
20.2,7.0,18.3,7.14,22.3,1.09,16.24,12.3,-3.0,0
17.0,5.6,17.7,8.19,30.5,3.88,0.0,11.1,-2.4,0
17.0,5.6,17.7,8.19,30.5,3.88,0.0,11.1,-2.4,0
12.4,4.8,22.3,8.43,20.7,7.18,0.0,10.5,3.6,0
12.4,4.8,22.3,8.43,20.7,7.18,0.0,10.5,3.6,0
18.0,12.4,33.3,3.86,29.9,3.28,0.25,16.3,5.8,0
18.0,12.4,33.3,3.86,29.9,3.28,0.25,16.3,5.8,0
16.2,5.4,20.5,8.09,19.7,4.74,0.0,10.1,0.2,0
16.2,5.4,20.5,8.09,19.7,4.74,0.0,10.1,0.2,0
17.4,5.0,16.9,7.39,20.9,3.28,0.0,10.9,-3.0,0
17.4,5.0,16.9,7.39,20.9,3.28,0.0,10.9,-3.0,0
16.0,9.6,22.7,4.11,25.5,1.87,0.0,16.1,-1.4,0
16.0,9.6,22.7,4.11,25.5,1.87,0.0,16.1,-1.4,0
18.0,9.0,18.7,1.18,30.7,-0.75,2.54,18.7,-6.6,0
18.0,9.0,18.7,1.18,30.7,-0.75,2.54,18.7,-6.6,0
18.8,-2.6,2.5,11.34,14.7,-0.22,8.7,4.1,10.0,0
18.8,-2.6,2.5,11.34,14.7,-0.22,8.7,4.1,10.0,0
11.4,-3.8,-2.1,12.59,15.5,6.44,0.0,1.7,13.6,0
11.4,-3.8,-2.1,12.59,15.5,6.44,0.0,1.7,13.6,0
17.0,12.0,29.7,1.63,18.7,1.93,0.0,18.7,1.8,0
17.0,12.0,29.7,1.63,18.7,1.93,0.0,18.7,1.8,0
19.2,4.6,22.7,6.3,16.5,-2.78,373.85,12.1,2.4,0
19.2,4.6,22.7,6.3,16.5,-2.78,373.85,12.1,2.4,0
3.4,-6.4,5.7,12.41,26.5,8.83,0.0,0.1,-3.4,0
3.4,-6.4,5.7,12.41,26.5,8.83,0.0,0.1,-3.4,0
13.6,9.8,16.7,5.23,35.1,6.44,0.0,14.9,-5.6,1
13.6,9.8,16.7,5.23,35.1,6.44,0.0,14.9,-5.6,0
19.8,12.2,30.9,2.55,24.5,-0.04,18.25,17.7,4.2,0
19.8,12.2,30.9,2.55,24.5,-0.04,18.25,17.7,4.2,0
18.2,10.0,25.5,5.02,38.5,2.63,0.0,14.5,2.2,0
18.2,10.0,25.5,5.02,38.5,2.63,0.0,14.5,2.2,0
15.8,-1.0,2.9,11.36,18.9,4.58,0.0,3.9,10.2,0
15.8,-1.0,2.9,11.36,18.9,4.58,0.0,3.9,10.2,0
17.4,6.4,4.3,7.15,22.5,2.46,0.0,11.9,15.2,0
17.4,6.4,4.3,7.15,22.5,2.46,0.0,11.9,15.2,0
15.8,0.2,8.9,10.01,37.5,2.58,0.0,5.7,-7.8,0
15.8,0.2,8.9,10.01,37.5,2.58,0.0,5.7,-7.8,0
17.6,-1.6,-6.1,12.83,31.1,6.48,0.0,2.5,17.4,0
17.6,-1.6,-6.1,12.83,31.1,6.48,0.0,2.5,17.4,0
15.6,-0.4,-2.5,10.9,28.3,6.01,0.0,4.9,17.0,0
15.6,-0.4,-2.5,10.9,28.3,6.01,0.0,4.9,17.0,0
16.2,-1.0,13.1,12.77,33.1,5.62,0.0,3.1,2.0,0
16.2,-1.0,13.1,12.77,33.1,5.62,0.0,3.1,2.0,0
16.6,12.9,15.4,3.82,21.9,4.99,0.0,16.8,-9.2,1
16.6,12.9,15.4,3.82,21.9,4.99,0.0,16.8,-9.2,0
17.0,12.4,25.3,3.26,36.5,2.98,0.0,16.9,-0.8,1
17.0,12.4,25.3,3.26,36.5,2.98,0.0,16.9,-0.8,0
16.8,5.4,20.9,7.26,20.1,0.59,0.0,11.5,0.4,0
16.8,5.4,20.9,7.26,20.1,0.59,0.0,11.5,0.4,0
19.0,9.8,10.9,5.03,19.3,-0.46,47.6,15.1,12.0,0
19.0,9.8,10.9,5.03,19.3,-0.46,47.6,15.1,12.0,0
17.4,9.8,10.9,3.5,18.3,0.23,1.03,16.1,14.0,1
17.4,9.8,10.9,3.5,18.3,0.23,1.03,16.1,14.0,0
17.8,10.0,16.7,3.82,18.7,1.56,0.0,15.7,-7.2,1
17.8,10.0,16.7,3.82,18.7,1.56,0.0,15.7,-7.2,0
18.6,12.8,22.5,0.3,10.5,-0.93,72.05,19.7,-5.4,1
18.6,12.8,22.5,0.3,10.5,-0.93,72.05,19.7,-5.4,0
19.6,13.6,33.6,0.86,12.1,-0.73,52.06,19.7,5.1,1
19.6,13.6,33.6,0.86,12.1,-0.73,52.06,19.7,5.1,0
19.8,14.1,24.4,1.79,17.9,0.71,23.52,19.0,-2.2,1
19.8,14.1,24.4,1.79,17.9,0.71,23.52,19.0,-2.2,0
17.8,6.8,13.1,7.63,20.5,3.82,0.0,11.3,-7.2,0
17.8,6.8,13.1,7.63,20.5,3.82,0.0,11.3,-7.2,0
18.8,10.0,22.5,4.02,17.5,1.17,0.0,15.5,-3.8,1
18.8,10.0,22.5,4.02,17.5,1.17,0.0,15.5,-3.8,0
19.6,8.6,12.7,4.37,29.5,-0.03,2.66,15.1,12.4,1
19.6,8.6,12.7,4.37,29.5,-0.03,2.66,15.1,12.4,0
19.4,3.8,19.3,7.93,29.7,1.62,0.0,9.5,-0.4,1
19.4,3.8,19.3,7.93,29.7,1.62,0.0,9.5,-0.4,0
19.4,10.8,22.1,4.46,39.5,0.54,93.74,15.3,-2.4,1
19.4,10.8,22.1,4.46,39.5,0.54,93.74,15.3,-2.4,0
20.2,12.0,17.1,3.23,30.1,0.38,36.28,17.1,-7.4,0
20.2,12.0,17.1,3.23,30.1,0.38,36.28,17.1,-7.4,0
19.0,10.4,31.5,1.81,13.7,-0.36,3.63,18.1,3.8,1
